username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
soloposdotcom;2019-11-29 16:37;0;0;"Mau tau berita terkini dengan sudut pandang berbeda ??? . Klik aja http://www. jeda.id atau follow @jeda_id . #solopos #koransolopos #22thsolopos #solountukindonesia #jedaid #soloposcom #ibukotakita #ibukotabaru #penajem #kalimantantimur #kabarkaltim #kabarsolo #kotasolo pic.twitter.com/DerNNFCyhH";;@jeda_id;#solopos #koransolopos #22thsolopos #solountukindonesia #jedaid #soloposcom #ibukotakita #ibukotabaru #penajem #kalimantantimur #kabarkaltim #kabarsolo #kotasolo;"1200347972027863043";https://twitter.com/soloposdotcom/status/1200347972027863043
CirebonPower;2019-11-29 16:33;1;2;"Menteri ESDM Arifin Tasrif menuturkan prediksi kebutuhan listrik di #ibukotabaru telah mempertimbangkan faktor laju perpindahan penduduk 1,5 juta jiwa, konsumsi listrik per kapita 4.000 kWh, susut jaringan 10%, serta faktor lingkungan. #CirebonPower https:// bit.ly/2XXVpCc";;;#ibukotabaru #CirebonPower;"1200346972407754752";https://twitter.com/CirebonPower/status/1200346972407754752
CirebonPower;2019-11-29 16:33;0;1;"Kementerian ESDM menghitung total kebutuhan listrik di #ibukotabaru mencapai 1.555 MW pada 2024 mendatang. #CirebonPower https:// bit.ly/2XXVpCc";;;#ibukotabaru #CirebonPower;"1200346967924043776";https://twitter.com/CirebonPower/status/1200346967924043776
CirebonPower;2019-11-29 16:33;0;0;"Kekurangan pasokan dihitung dari selisih total proyeksi kebutuhan listrik yang diperlukan untuk menyuplai daerah #ibukotabaru dengan tambahan pembangkit di Kaltim. #CirebonPower https:// bit.ly/2XXVpCc";;;#ibukotabaru #CirebonPower;"1200346965852082178";https://twitter.com/CirebonPower/status/1200346965852082178
CirebonPower;2019-11-29 16:33;1;2;"@KementerianESDM memperkirakan pasokan listrik di ibu kota baru kurang 864 MegaWatt (MW) hingga 2024. #CirebonPower #ibukotabaru https:// bit.ly/2XXVpCc";;@KementerianESDM;#CirebonPower #ibukotabaru;"1200346963104808961";https://twitter.com/CirebonPower/status/1200346963104808961
lampostco;2019-11-29 13:28;0;1;"Presiden Terjebak Kemacetan Parah di Kuningan #IBUKOTABARU #KEMACETANJAKARTA https://www. lampost.co/berita-preside n-terjebak-kemacetan-parah-di-kuningan.html … lewat @lampostco";;@lampostco;#IBUKOTABARU #KEMACETANJAKARTA;"1200300383953797120";https://twitter.com/lampostco/status/1200300383953797120
reportaseSMR;2019-11-29 13:14;0;0;"Waw Bingung Cari Oleh - oleh di Singapura, Ini Rekomendasi 7 Keripik Kentang dengan Varian Rasa Unik https:// ift.tt/2DnTjSu #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru";;;#Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru;"1200296917755928576";https://twitter.com/reportaseSMR/status/1200296917755928576
reportaseSMR;2019-11-29 12:44;0;0;"Waw Ini 10 Rekomendasi Tempat Wisata di Kota Lampung untuk Liburan Akhir Pekan yang Bisa anda Kunjungi https:// ift.tt/2L2EYiL #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru";;;#Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru;"1200289378817527808";https://twitter.com/reportaseSMR/status/1200289378817527808
reportaseSMR;2019-11-29 12:44;0;0;"Waw Hadiri Perayaan Natal di Kedang Pahu, Bupati Kubar: Gereja Harus Berdampak Bagi Pembangunan https:// ift.tt/2XYT5eg #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru";;;#Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru;"1200289377089392640";https://twitter.com/reportaseSMR/status/1200289377089392640
reportaseSMR;2019-11-29 12:44;0;0;"Waw Sama-sama akan Maju Pilkada 2020, Calon dari PDIP, Anak Jokowi di Solo, Putri Maruf Amin di Tangsel https:// ift.tt/2DrDZ7t #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru";;;#Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru;"1200289375092912128";https://twitter.com/reportaseSMR/status/1200289375092912128
reportaseSMR;2019-11-29 12:44;0;0;"Waw BKAD Kutai Barat Gelar Bimtek Sistem Keuangan Desa 2.0.2 https:// ift.tt/37WVqee #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru";;;#Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru;"1200289373020921857";https://twitter.com/reportaseSMR/status/1200289373020921857
reportaseSMR;2019-11-29 12:44;0;0;"Waw Bela Anies Baswedan Rocky Gerung Sebut eks Kapolri Tito Karnavian Radikal, Indonesia Buruk dari Cina https:// ift.tt/2OtuFGy #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru";;;#Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru;"1200289370273701888";https://twitter.com/reportaseSMR/status/1200289370273701888
reportaseSMR;2019-11-29 12:14;0;0;"Waw Menang Atas Singapura, Ini yang Buat Timnas Indonesia Tak Kunjung ke Puncak Klasemen SEA Games 2019 https:// ift.tt/2OxlHbo #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru";;;#Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru;"1200281774947012608";https://twitter.com/reportaseSMR/status/1200281774947012608
reportaseSMR;2019-11-29 11:50;0;0;"Waw Penerimaan Pajak di Kukar Diprediksi Capai Target Hingga Akhir 2019,Berikut Nilai Pajak yang Didapat https:// ift.tt/2qLGT4n #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru";;;#Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru;"1200275936576495616";https://twitter.com/reportaseSMR/status/1200275936576495616
reportaseSMR;2019-11-29 11:09;0;0;"Waw DPRD DKI Jakarta Pangkas Anggaran Program Anies Baswedan, DP 0 Persen, Renovasi Taman Ismail Marzuki https:// ift.tt/2XYkFIr #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru";;;#Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru;"1200265409808785409";https://twitter.com/reportaseSMR/status/1200265409808785409
reportaseSMR;2019-11-29 11:09;0;0;"Waw Peringati HUT ke-48 Korpri, Walikota Balikpapan Minta ASN Tingkatkan Kinerja Hadapi Perubahan Zaman https:// ift.tt/2qM9Gps #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru";;;#Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru;"1200265408126898177";https://twitter.com/reportaseSMR/status/1200265408126898177
reportaseSMR;2019-11-29 11:09;0;0;"Waw Wakil Bupati Penajam Paser Utara Berharap Markas PMI PPU Bisa Jadi Perwakilan Markas PMI Pusat https:// ift.tt/2XWRxkC #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru";;;#Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru;"1200265406465945601";https://twitter.com/reportaseSMR/status/1200265406465945601
reportaseSMR;2019-11-29 11:09;0;0;"Waw Fakta Persib Bandung Kalah dari Bali United, hingga Friksi Pemain Andalan Bobotoh Berakibat Fatal https:// ift.tt/2DpU3Xh #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru";;;#Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru;"1200265404372926466";https://twitter.com/reportaseSMR/status/1200265404372926466
reportaseSMR;2019-11-29 10:47;0;0;"Waw Usai Tangkap Pemakai, Polisi Ringkus Pengedar Sabu-sabu di Muara Kaman Kutai Kartanegara https:// ift.tt/37Q5DsD #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru";;;#Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru;"1200259878608146438";https://twitter.com/reportaseSMR/status/1200259878608146438
reportaseSMR;2019-11-29 10:47;0;0;"Waw Informasi Harga Rata-rata Eceran dan Grosir Komoditi Pangan Oleh DKP Samarinda, Jumat (29/11/2019) https:// ift.tt/2QYSvvh #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru";;;#Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru;"1200259877152677888";https://twitter.com/reportaseSMR/status/1200259877152677888
reportaseSMR;2019-11-29 10:47;0;0;"Waw Anggaran Rehap Gedung Sekolah Dipangkas, Formula E Dipertahankan, PSI : tak Sesuai Visi Pemprov DKI https:// ift.tt/2XUOVDU #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru";;;#Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru;"1200259874967433217";https://twitter.com/reportaseSMR/status/1200259874967433217
reportaseSMR;2019-11-29 10:35;0;0;"Waw Gerak-gerik Mencurigakan Pemuda Membawa Sabu-sabu Diringkus Polsek Muara Kaman Kutai Kartanegara https:// ift.tt/2rxRFuW #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru";;;#Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru;"1200257021792210945";https://twitter.com/reportaseSMR/status/1200257021792210945
reportaseSMR;2019-11-29 10:35;0;0;"Waw Air Mata Ilija Spasojevic untuk Mendiang Istri usai cetak gol Bali United ke gawang Persib Bandung https:// ift.tt/2q4TnUg #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru";;;#Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru;"1200257019720196097";https://twitter.com/reportaseSMR/status/1200257019720196097
reportaseSMR;2019-11-29 10:35;0;0;"Waw Unggah Anggaran Lem Aibon Anies Baswedan, Sanksi William Aditya Sarana Ditentukan Anggota Megawati https:// ift.tt/2pZmurW #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru";;;#Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru;"1200257018398945282";https://twitter.com/reportaseSMR/status/1200257018398945282
reportaseSMR;2019-11-29 10:35;0;0;"Waw Umbi ini Ternyata Bermanfaat bagi Kesehatan, Manfaat Talas Salah Satunya Bisa Cegah Penyakit Jantung https:// ift.tt/33w0SRR #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru";;;#Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru;"1200257017174200320";https://twitter.com/reportaseSMR/status/1200257017174200320
reportaseSMR;2019-11-29 10:35;0;0;"Waw Apresiasi Warga Aktif Imunisasi Anaknya, Gubernur Kaltara: Ini Wujud Penyiapan SDM Sejak Dini https:// ift.tt/2R06Ck7 #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru";;;#Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru;"1200257015840415746";https://twitter.com/reportaseSMR/status/1200257015840415746
detikcom;2019-11-28 19:56;6;17;"Rencana pemindahan ibu kota RI ke Kabupaten Penajam Paser Utara membawa berkah tersendiri bagi bisnis otomotif di Provinsi Kalimantan Timur. Apa itu? #IbukotaBaru via @detikoto https:// oto.detik.com/mobil/d-480125 1/ibu-kota-ri-pindah-diler-mobil-semringah?utm_content=detikoto&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1574922498 …";;@detikoto;#IbukotaBaru #Echobox;"1200035650159939585";https://twitter.com/detikcom/status/1200035650159939585
indoinsidenews;2019-11-28 15:33;0;0;"Hindari Konflik SARA Soal Ibu Kota Baru, Perlu Dibentuk Forum Lintas Etnis #konflik #ibukota #ibukotabaru #forum #forumlintasetnis #etnis #lipi #pemindahan #pemindahanibukota ##agama #kamisambyar #viral #indonesia #indonesiainside https:// indonesiainside.id/news/nasional/ 2019/11/28/hindari-konflik-sara-soal-ibu-kota-baru-perlu-dibentuk-forum-lintas-etnis …";;;#konflik #ibukota #ibukotabaru #forum #forumlintasetnis #etnis #lipi #pemindahan #pemindahanibukota # #agama #kamisambyar #viral #indonesia #indonesiainside;"1199969663079219200";https://twitter.com/indoinsidenews/status/1199969663079219200
RedaksiMerdeka;2019-11-28 11:35;0;1;"Kementerian ESDM memproyeksi, ibu kota baru memerlukan tambahan pasokan baru sekitar 1.555 megawatt untuk menjamin kebutuhan listrik di wilayah ibu kota baru. @KementerianESDM #IbuKotaBaru #IbuKotapindah #Ibukota #BacaKoranRM #ClickRMCoid #RakyatMerdeka https:// rmco.id/baca-berita/go vernment-action/23391/proyeksi-esdm-ibu-kota-baru-butuh-tambahan-1555-mw …";;@KementerianESDM;#IbuKotaBaru #IbuKotapindah #Ibukota #BacaKoranRM #ClickRMCoid #RakyatMerdeka;"1199909587261935616";https://twitter.com/RedaksiMerdeka/status/1199909587261935616
romi_mr;2019-11-27 22:12;0;0;"10. #Kota baru bagi pemenuhan pasar properti yang spekulatif, ketimbang upaya besar menyediakan lingkungan hunian yang vital bagi kelangsungan hidup bagian besar masyarakat. #IbuKotaPindahUntukSiapa #IbuKotapindah #ibukotabaru";;;#Kota #IbuKotaPindahUntukSiapa #IbuKotapindah #ibukotabaru;"1199707685467254785";https://twitter.com/romi_mr/status/1199707685467254785
romi_mr;2019-11-27 21:42;0;0;"9. #Kota baru yg semata untuk menciptakan peluang investasi, untuk hedge funds. Penciptaan #kota yang tidak ada hubungannya dengan menciptakan hunian terjangkau dan lingkungan yang berimbang serta berkelanjutan #IbuKotaPindahUntukSiapa #IbuKotapindah #ibukotabaru";;;#Kota #kota #IbuKotaPindahUntukSiapa #IbuKotapindah #ibukotabaru;"1199700095903485953";https://twitter.com/romi_mr/status/1199700095903485953
romi_mr;2019-11-27 21:12;0;0;"8.Brasilia misalnya yang juga amat berorientasi fisik skala besar dan mobil pribadi. Lebih tampak seperti tumpukan bangunan kampus pemerintahan, ketimbang sebuah #kota sesungguhnya yang berskala manusia. #IbuKotaPindahUntukSiapa #IbuKotapindah #ibukotabaru";;;#kota #IbuKotaPindahUntukSiapa #IbuKotapindah #ibukotabaru;"1199692597788209152";https://twitter.com/romi_mr/status/1199692597788209152
romi_mr;2019-11-27 20:42;0;0;"7. Belum hilang dari ingatan, proyek bandara kertajati yg dominan orientasi fisiknya.Pada akhirnya tidak jadi bandara.Ada indikasi pengulangan yang sama. Melulu ttg aspek fisik #kota baru, yg berujung tidak menjadi #kota sesungguhnya. #IbuKotaPindahUntukSiapa #ibukotabaru";;;#kota #kota #IbuKotaPindahUntukSiapa #ibukotabaru;"1199684995381518336";https://twitter.com/romi_mr/status/1199684995381518336
romi_mr;2019-11-27 20:13;0;0;"6.Sumberdaya yang begitu besar dimobilisasi bagi memproduksi #kota baru, yg ironisnya pd akhirnya tidak ada penghuninya. Di saat yg sama menciptakan kelangkaan atas tanah dan hunian di pasar #properti . #IbuKotaPindahUntukSiapa #IbuKotapindah #ibukotabaru";;;#kota #properti #IbuKotaPindahUntukSiapa #IbuKotapindah #ibukotabaru;"1199677517818257408";https://twitter.com/romi_mr/status/1199677517818257408
romi_mr;2019-11-27 19:42;0;0;"5. Seperti yg telah terjadi di kota2 besar lainnya.Jangan sampai #Kota baru hanya diperuntukkan bagi kelompok upper class yg tidak tertarik untuk tinggal di sana, yg hanya tertarik untuk parkirkan uangnya.Mrk berpindah negara, me-laundry uangnya dlm pasar properti #ibukotabaru";;;#Kota #ibukotabaru;"1199669894792376320";https://twitter.com/romi_mr/status/1199669894792376320
romi_mr;2019-11-27 19:12;0;0;"4.ambil contoh #urbanisasi di negara Timur Tengah, seperti Dubai, Doha, dengan bangunan yg tampak absurd. Untuk siapa dibangun? Faktanya #kota kota baru dibangun semata untuk orang berinvestasi. Bukan untuk dihuni manusia. #IbuKotaPindahUntukSiapa #IbuKotapindah #ibukotabaru";;;#urbanisasi #kota #IbuKotaPindahUntukSiapa #IbuKotapindah #ibukotabaru;"1199662385625088000";https://twitter.com/romi_mr/status/1199662385625088000
romi_mr;2019-11-27 18:42;0;0;"3. Yang terjadi di Tiongkok, kota - kota baru yang diproduksi bagi kebtuhan ekspansi #kapital tersebut, seringkali pada akhirnya tidak ada yang menghuni. #IbuKotaPindahUntukSiapa #IbuKotapindah #ibukotabaru";;;#kapital #IbuKotaPindahUntukSiapa #IbuKotapindah #ibukotabaru;"1199654794303963138";https://twitter.com/romi_mr/status/1199654794303963138
romi_mr;2019-11-27 17:42;0;0;"1.membangun kota, memproduksi kota baru, sudah menjadi bagian terbesar utama dari proses penumpukkan #kapital para pengembang | #ibukotabaru #ibukotapindah #IbuKotaPindahUntukSiapa";;;#kapital #ibukotabaru #ibukotapindah #IbuKotaPindahUntukSiapa;"1199639694625005568";https://twitter.com/romi_mr/status/1199639694625005568
romi_mr;2019-11-27 17:12;0;0;"pelajaran #IbuKotaBaru . Brasilia menjadi mesin penyedot bagi penumpukkan #kapital , untuk berbiak kapital baru, disuburkan oleh koneksi dengan penguasa.Akibatnya lahir kota kumuh sbg satelitnya: lingkungan sub-standar,kondisi jalan, drainase dan fasilitas kesehatan yg mengenaskan";;;#IbuKotaBaru #kapital;"1199632195842756609";https://twitter.com/romi_mr/status/1199632195842756609
romi_mr;2019-11-27 16:42;0;0;"#ibukotabaru yg dibangun dari pendekatan helikopter : menaburkan blok bangunan sesuai selera penguasa dan kehendak pemodalnya.Desain #kota yg mengulangi 'Brasilia syndrome' thn 1955.Tanpa partisipasi,tanpa dialog dng masyarakat. Berpotensi jadi episentrum ketimpangan yg baru";;;#ibukotabaru #kota;"1199624595197661186";https://twitter.com/romi_mr/status/1199624595197661186
romi_mr;2019-11-27 16:13;0;0;"pelajaran #ibukotabaru : jauh meleset dari perencanaan awal sebagai kota egaliter, Brasilia njelma jd mesin besar penumpukkan kapital.Tapi nyaris tak bersisa bg warga miskin pendatang yg tinggal di favela Santa Luzia yg berjarak 10 km dari Brasilia,meremukkan konsolidasi sosial.";;;#ibukotabaru;"1199617103889747968";https://twitter.com/romi_mr/status/1199617103889747968
romi_mr;2019-11-27 15:42;0;0;"Pelajaran #ibukotabaru ; 10 km dari brasilia, muncul favela Santa luzia,dipenuhi gubug dan metarial sisa. 10 keluarga baru datang tiap harinya ke Santa Luzia,sebuah kota informal diatas lahan residu, mrpkn antitesis dari Brasila sbg kota yg dibentuk oleh apa mau #kapital .";;;#ibukotabaru #kapital;"1199609498937114624";https://twitter.com/romi_mr/status/1199609498937114624
romi_mr;2019-11-27 15:12;0;0;"pelajaran #IbuKotaBaru : kota Brasilia yang mestinya dibangun agar egaliter kenyataanya lingkungan hunian yg terbangun supermewah,tembok tinggi yg harga propertinya bisa mencapai 2,5juta USD.Pola dan desainnya persis mengikuti kehendak kapital yg menyokongnya Cc @emilsalim2010";;@emilsalim2010;#IbuKotaBaru;"1199601996380008449";https://twitter.com/romi_mr/status/1199601996380008449
romi_mr;2019-11-27 14:42;1;0;"pelajaran #ibukotabaru dari brasilia, zona hunian kelas pekerja lokasinya jauh dari pusat kota.Pekerja berangkat jam 5 pagi dng akses transportasi umum yg amat terbatas, dengan biaya yg berlipat.Tidak fair bagi mereka.dibanding pejabat negara yang bisa jalan kaki ke kantornya";;;#ibukotabaru;"1199594398423535616";https://twitter.com/romi_mr/status/1199594398423535616
romi_mr;2019-11-27 14:13;0;0;"pendekatan perencanaan #ibukotabaru yang top down, tidak partisipatif cerminan dari bakal ibukota elitis. Yang mencoba melayani semua, tapi pada akhirnya tidak melayani siapa - siapa kecuali bagi akumulasi kekuasaan dan penumpukkan kapital dari para komprador nya";;;#ibukotabaru;"1199586923808845824";https://twitter.com/romi_mr/status/1199586923808845824
romi_mr;2019-11-27 13:42;0;0;"jangan sampai #ibukotabaru justru jadi pulau sendiri , yg terisolasi.jauh dari warganya, dari harapan dan aspirasi orangnya. #ibukotabaru menara gading konsentrasi kekuasaan bagi kepentingannya sendiri";;;#ibukotabaru #ibukotabaru;"1199579298354495488";https://twitter.com/romi_mr/status/1199579298354495488
romi_mr;2019-11-27 13:12;0;0;"merujuk prof Jan Gehl , #kota seperti pada desain #IbuKotaBaru tidak bisa dirancang hanya dng naik pesawat pulang hari, berputar2 di atas bakal lokasi proyek, dan menebar desain gedung dari atas: tanpa konteks,tanpa partisipasi,tanpa pelibatan, tanpa paham sejarah lingkungan";;;#kota #IbuKotaBaru;"1199571784606961664";https://twitter.com/romi_mr/status/1199571784606961664
romi_mr;2019-11-27 12:42;0;0;"desain #IbuKotaBaru ini hanya peduli pada skala raksasa, skala pemodal perusahaan, dan abai terhadap skala manusia dan kepentingan konservasi lingkungan yang mana mestinya jadi prioritas pembangunannya cc @emilsalim2010";;@emilsalim2010;#IbuKotaBaru;"1199564199493435392";https://twitter.com/romi_mr/status/1199564199493435392
romi_mr;2019-11-27 12:13;0;0;"dengan desain #IbuKotaBaru baru yang demikian , perencana tidak pernah berpikir kota ini bisa dinikmati sambil berjalan kaki, atau bersepeda dan kegiatan skala manusia lainnya, karena semata didesain dari atas helikopter untuk tampak indah cc prof @emilsalim2010";;@emilsalim2010;#IbuKotaBaru;"1199556714091036672";https://twitter.com/romi_mr/status/1199556714091036672
romi_mr;2019-11-27 11:42;0;0;"#IbuKotaBaru kalimantan dari atas helikopter tampak dramatis menghebohkan, dengan karakter bintang limanya. Dengan istana presiden nya di tengahnya, namun begitu turun pada eye level akan tampak kacau-kacau. tampak menyedihkan dan mengalienasi warganya Cc @emilsalim2010";;@emilsalim2010;#IbuKotaBaru;"1199549105082486784";https://twitter.com/romi_mr/status/1199549105082486784
romi_mr;2019-11-27 11:12;0;0;"Perancana #IbuKotaBaru terbang tinggi meninggalkan bumi pijakannya,dan memulai mengambardari ketinggian yg jauh. Kota modernistik pada masanya di tahun 1955,tapi gagap dalam implementasi partisipasi,interaksi warga, guyub sosial dan mobilitas ramah lingkungan Cc @emilsalim2010";;@emilsalim2010;#IbuKotaBaru;"1199541599681695744";https://twitter.com/romi_mr/status/1199541599681695744
romi_mr;2019-11-27 10:42;0;0;"#Ibukotabaru mengulangi kesalahan Brasilia,city planning from high above.indah dari helikopter.kota skala besar yg berorientasi mobil.Janya indah dinikmati dng mobil kecepatan 60 kpj.Kota yang meninggalkan skala manusia, tampak menyedihkan pada eye level. Cc : @emilsalim2010";;@emilsalim2010;#Ibukotabaru;"1199534000798199808";https://twitter.com/romi_mr/status/1199534000798199808
romi_mr;2019-11-27 10:13;0;0;"desain #IbuKotaBaru di kalimantan tampak sekali pengulangan dr Brasilia yg dibangun tahun '55. Blunder yang disebut Brasilia 'brasilia syndrome'. Desain yg hanya tampak bagus dari atas,indah dari helikopter, dan meninggalkan orientasi lingkungan masyarakat. Cc @emilsalim2010";;@emilsalim2010;#IbuKotaBaru;"1199526516335366145";https://twitter.com/romi_mr/status/1199526516335366145
YohaneesH;2019-11-26 19:39;0;0;"Bang @fadjroeL sekedar masukan kondisi sinyal di calon ibukota baru, perlu improvement. Masih banyak area 'blank spot' #ibukotabaru #penajam pic.twitter.com/Rw1iMCDWKY";;@fadjroeL;#ibukotabaru #penajam;"1199306601397735424";https://twitter.com/YohaneesH/status/1199306601397735424
Bilanab31896063;2019-11-26 16:35;3;14;"081230087529 #shemalesurabaya #ladyboysurabaya #wariasurabaya #bispaksurabaya #bisyarsurabaya #angelsurabaya #bosurabaya #bookingansurabaya #pijatsurabaya #persebaya #surabaya #jokowi #IbuKotaBaru #PersijaDay #FMB9 #PersijaJakarta #TeenChoice #MUFC #barcafc #SpiderManFarFromHome pic.twitter.com/McQeSj05Ze";;;#shemalesurabaya #ladyboysurabaya #wariasurabaya #bispaksurabaya #bisyarsurabaya #angelsurabaya #bosurabaya #bookingansurabaya #pijatsurabaya #persebaya #surabaya #jokowi #IbuKotaBaru #PersijaDay #FMB9 #PersijaJakarta #TeenChoice #MUFC #barcafc #SpiderManFarFromHome;"1199260375390113792";https://twitter.com/Bilanab31896063/status/1199260375390113792
TasbitaTBK;2019-11-26 05:50;4;6;"Kementerian Perhubungan akan membangun transportasi berbasis rel atau perkeretaapian di ibu kota negara yang baru, Kalimatan Timur. #Indonesia #IbuKotaBaru https:// tasbita.co.id/kemenhub-butuh -2096-triliun-untuk-bangun-jalur-perkeretaapian-di-ibu-kota-negara-baru/11/2019/ …";;;#Indonesia #IbuKotaBaru;"1199098062628519936";https://twitter.com/TasbitaTBK/status/1199098062628519936
tribunkaltim;2019-11-25 20:46;0;0;"https:// kaltim.tribunnews.com/2019/11/25/fak ta-lain-di-balik-ambruknya-jembatan-kukar-2011-lalu-terjadi-dalam-20-detik-puluhan-orang-tewas … ? #tenggarong #Kukar #KutaiKartanegara #Ibukotabaru #IKN #HyperLocal #LocalToViral #Balikpapan #Kaltim #Samarinda #KalimantanTimur #tribunkaltim #PuanMaharani #PDIPerjuangan #Gerindra";;;#tenggarong #Kukar #KutaiKartanegara #Ibukotabaru #IKN #HyperLocal #LocalToViral #Balikpapan #Kaltim #Samarinda #KalimantanTimur #tribunkaltim #PuanMaharani #PDIPerjuangan #Gerindra;"1198961113624301568";https://twitter.com/tribunkaltim/status/1198961113624301568
